Product Name,Price,Image URL,Link
Lenovo E14 21JKBES10M07 i7-1355U 40GB 1TBSSD MX550 14 FullHD FreeDOS Taşınabilir Bilgisayar-CNT008,,https://m.media-amazon.com/images/I/81r5DHDAoaL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-21JKBES10M07-i7-1355U-Ta%C5%9F%C4%B1nabilir-Bilgisayar-CNT008/dp/B0DBM651TQ/ref=sr_1_284?dib=eyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z-tRDzEND-LiXFPixNmTSxzv70Wl9M4-uKDpyOHuwL7PgXzIHEaWa7m2Bi1eUh6Wwq0DHZsBWNiMfJerwlmOqZI.APwSLBqP1f2JGrXAUcafJQAN7C_7yt2kYBtYLp47Ku4&dib_tag=se&qid=1738968130&s=computers&sr=1-284
"MSI SUMMIT E16 AI EVO A1MTG-015TR Dizüstü Bilgisayar, Core Ultra 7 155H, 16.0 QHD+ 165Hz Touch, 32GB RAM, UMA, 1TB SSD, Windows 11 Pro, Siyah",116.99900 TL,https://m.media-amazon.com/images/I/71WKA4XXx+L._AC_UL320_.jpg,https://www.amazon.com.tr/MSI-A1MTG-015TR-Diz%C3%BCst%C3%BC-Bilgisayar-Windows/dp/B0CVNF6BFY/ref=sr_1_285?dib=eyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z-tRDzEND-LiXFPixNmTSxzv70Wl9M4-uKDpyOHuwL7PgXzIHEaWa7m2Bi1eUh6Wwq0DHZsBWNiMfJerwlmOqZI.APwSLBqP1f2JGrXAUcafJQAN7C_7yt2kYBtYLp47Ku4&dib_tag=se&qid=1738968130&s=computers&sr=1-285
"MSI PRESTIGE 16 AI STUDIO B1VGG-059TR Dizüstü Bilgisayar, Core Ultra 9 185H, 16.0 UHD+ OLED, 32GB RAM, RTX4070 GDDR6 8GB, 2TB SSD, Windows 11 Pro, Koyu Gri",59.59900 TL,https://m.media-amazon.com/images/I/61Hf4NxxSgL._AC_UL320_.jpg,https://www.amazon.com.tr/MSI-PRESTIGE-B1VGG-059TR-Diz%C3%BCst%C3%BC-Bilgisayar/dp/B0CTKRNL59/ref=sr_1_286?dib=eyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z-tRDzEND-LiXFPixNmTSxzv70Wl9M4-uKDpyOHuwL7PgXzIHEaWa7m2Bi1eUh6Wwq0DHZsBWNiMfJerwlmOqZI.APwSLBqP1f2JGrXAUcafJQAN7C_7yt2kYBtYLp47Ku4&dib_tag=se&qid=1738968130&s=computers&sr=1-286
"Monster Tulpar T7 V20.6.5 Intel Core i7 13700H 32 GB RAM 1 TB SSD 8 GB RTX 4060 Windows 11 17,3"" FHD 144 Hz Oyun Bilgisayarı",29.34900 TL,https://m.media-amazon.com/images/I/61sMpEKkIdL._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Tulpar-T7-V20-6-5-Bilgisayar%C4%B1/dp/B0C7CMCHYR/ref=sr_1_287?dib=eyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z-tRDzEND-LiXFPixNmTSxzv70Wl9M4-uKDpyOHuwL7PgXzIHEaWa7m2Bi1eUh6Wwq0DHZsBWNiMfJerwlmOqZI.APwSLBqP1f2JGrXAUcafJQAN7C_7yt2kYBtYLp47Ku4&dib_tag=se&qid=1738968130&s=computers&sr=1-287
Lenovo V15 G3 IAP Intel Core i5-1235U 8GB 256GB SSD 15.6'' FHD Freedos 82TT00HDTR Notebook Bilgisayar,,https://m.media-amazon.com/images/I/51PV0VYUWmL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-i5-1235U-82TT00HDTR-Notebook-Bilgisayar/dp/B0CZTGW376/ref=sr_1_288?dib=eyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z-tRDzEND-LiXFPixNmTSxzv70Wl9M4-uKDpyOHuwL7PgXzIHEaWa7m2Bi1eUh6Wwq0DHZsBWNiMfJerwlmOqZI.APwSLBqP1f2JGrXAUcafJQAN7C_7yt2kYBtYLp47Ku4&dib_tag=se&qid=1738968130&s=computers&sr=1-288
Lenovo ThinkPad E15 Gen 4 21E6005HTX i5-1235U 16 GB 256 GB SSD 15.6'' W11Pro Dizüstü Bilgisayar,27.94900 TL,https://m.media-amazon.com/images/I/51ivwTe6WqL._AC_UL320_.jpg,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo0NDc1MDkxNDUwMjU2NDEyOjE3Mzg5NjgxMzA6c3BfYnRmX2Jyb3dzZTozMDA0NzMxNDc1NjQxMzI6OjA6Og&url=%2FLenovo-ThinkPad-21E6005HTX-i5-1235U-Bilgisayar%2Fdp%2FB0DK43FW1G%2Fref%3Dsr_1_289_sspa%3Fdib%3DeyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z7myGPBQ1ir3eYIIQ-Hfvyw.njPjCmmGcBdScE83xfwpixg4vVxen9GFtvaNfYbaB4U%26dib_tag%3Dse%26qid%3D1738968130%26s%3Dcomputers%26sr%3D1-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
HP ProBook 460 G11 A23A5EA Ultra5-125U 16 GB 512 GB 16'' FreeDOS Dizüstü Bilgisayar,51.29900 TL,https://m.media-amazon.com/images/I/519ytBfxQpL._AC_UL320_.jpg,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo0NDc1MDkxNDUwMjU2NDEyOjE3Mzg5NjgxMzA6c3BfYnRmX2Jyb3dzZTozMDA0NzMyMjQwMzE4MzI6OjA6Og&url=%2FHP-ProBook-A23A5EA-Ultra5-125U-Bilgisayar%2Fdp%2FB0DN22WHYG%2Fref%3Dsr_1_290_sspa%3Fdib%3DeyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z7myGPBQ1ir3eYIIQ-Hfvyw.njPjCmmGcBdScE83xfwpixg4vVxen9GFtvaNfYbaB4U%26dib_tag%3Dse%26qid%3D1738968130%26s%3Dcomputers%26sr%3D1-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
Hp Elitebook 1040 G10 8A3Z4EA i7-1355U 16 GB 512 GB SSD 14'' W11Pro Dizüstü Bilgisayar,,https://m.media-amazon.com/images/I/61CVPKxvO+L._AC_UL320_.jpg,https://www.amazon.com.tr/sspa/click?ie=UTF8&spc=MTo0NDc1MDkxNDUwMjU2NDEyOjE3Mzg5NjgxMzA6c3BfYnRmX2Jyb3dzZTozMDA0NzMxMzQ5MDIxMzI6OjA6Og&url=%2FElitebook-8A3Z4EA-i7-1355U-Diz%25C3%25BCst%25C3%25BC-Bilgisayar%2Fdp%2FB0CPHZ5Q55%2Fref%3Dsr_1_291_sspa%3Fdib%3DeyJ2IjoiMSJ9.4f8lVpvIoHvyOMYU-rOhbxCeI93Pt7fqXwb97zAcVWaxFSNGqtMT1HdNljU3PpiCPKXAwFPXbWJ0r2Bzr2gKBD__IzGejVZx0Muih_2ZZkjUshMUoJkaQRL4_c9uQrcGM7yg7wRj2Pjm86A5pYLh3DjLQusHdHkCBkdiQvG-z8DEVCVffL5MsPb061Ce0ePw--Y6RifLzFUayNu_EnxzvCQZ47Yo5XzeB7s7Q6dTtEQLqYMUAjmUVvGHVXXuv1CN02vOZ3OUqR0yboAIbAz_Z7myGPBQ1ir3eYIIQ-Hfvyw.njPjCmmGcBdScE83xfwpixg4vVxen9GFtvaNfYbaB4U%26dib_tag%3Dse%26qid%3D1738968130%26s%3Dcomputers%26sr%3D1-291-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
"Lenovo IdeaPad Gaming 3 15IAH7 Oyuncu Bilgisayarı, 15.6"" FHD 120 Hz, Intel Core i5-12450H, 8GB RAM, 512GB SSD, RTX3050 4GB Ekran Kartı, FreeDOS, 82S9015UTX",15.72771 TL,https://m.media-amazon.com/images/I/71biZErwNbL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-IdeaPad-Bilgisayar%C4%B1-i5-12450H-82S9015UTX/dp/B0CCNW5CC9/ref=sr_1_289?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-289
Dell Inspiron 3520 i5-1235U 8 GB 512 GB SSD 15.6 Intel® UHD Graphics 120Hz FHD Freedos I352010030U BT7,52.01155 TL,https://m.media-amazon.com/images/I/51Dyb0JS4LL._AC_UL320_.jpg,https://www.amazon.com.tr/Dell-Inspiron-i5-1235U-Graphics-I352010030U/dp/B0DK5C5XNC/ref=sr_1_290?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-290
Lenovo ThinkPad T14 Gen5 21ML008MTX Ultra7-155U 32 GB 1 TB SSD 14'' FreeDos Dizüstü Bilgisayar,,https://m.media-amazon.com/images/I/71Z5Z6q4kZL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-ThinkPad-21ML008MTX-Ultra7-155U-Bilgisayar/dp/B0DK3PPNGD/ref=sr_1_291?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-291
"MSI SWORD 16 HX B14VGKG-473XTR Dizüstü Bilgisayar, Core I7-14650HX, 16.0 FHD+ 144Hz, 32GB RAM, RTX4070 GDDR6 8GB, 1TB SSD, DOS",77.64900 TL,https://m.media-amazon.com/images/I/51mDrkWLOHL._AC_UL320_.jpg,https://www.amazon.com.tr/MSI-B14VGKG-473XTR-Diz%C3%BCst%C3%BC-Bilgisayar-I7-14650HX/dp/B0BSN99PNQ/ref=sr_1_292?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-292
"HP Victus 16-S1026NT 9Z796EA AMD Ryzen R7-8845HS 16GB 512GB SSD 6GB RTX 4050 144Hz 16.1"" FHD FreeDOS Gaming (Oyuncu) Notebook",44.39900 TL,https://m.media-amazon.com/images/I/61OuuMXur3L._AC_UL320_.jpg,https://www.amazon.com.tr/HP-16-S1026NT-9Z796EA-R7-8845HS-Notebook/dp/B0D2R6VK17/ref=sr_1_293?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-293
Casper Excalibur G870.1270-EXA0X-B i7-12700H 64GB RAM 2TB NVMe SSD 6GB RTX4050 DOS GAMING LAPTOP,89.49100 TL,https://m.media-amazon.com/images/I/61zecnPFv+L._AC_UL320_.jpg,https://www.amazon.com.tr/Casper-Excalibur-G870-1265-EXA0X-B-i7-12650H-RTX4050/dp/B0BYT4WLN4/ref=sr_1_294?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-294
"Apple M2 Pro çipe sahip 2023 MacBook Pro laptop: 16.2 inç Liquid Retina XDR ekran, 16 GB RAM, 512 GB SSD depolama, arkadan aydınlatmalı klavye. iPhone ve iPad ile uyumlu; Uzay Grisi",17.84000 TL,https://m.media-amazon.com/images/I/61fd2oCrvyL._AC_UL320_.jpg,https://www.amazon.com.tr/Apple-%C3%A7ipe-sahip-MacBook-laptop/dp/B0BSJ91HFY/ref=sr_1_295?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-295
Casper Excalibur G870.1270-EXB0X-B Intel Core i7-12700H 64GB RAM 2TB NVME SSD 8GB RTX4060 DOS GAMING LAPTOP,48.39900 TL,https://m.media-amazon.com/images/I/613a0epbG9L._AC_UL320_.jpg,https://www.amazon.com.tr/Casper-Excalibur-G870-1265-EXB0X-B-i7-12650H-RTX4060/dp/B0BYT65YPH/ref=sr_1_296?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-296
"Lenovo ThinkBook 14 21MX002VTR Ultra7 155U 16GB 512SSD 14"" FHD FreeDOS Dizüstü Bilgisayar",37.79900 TL,https://m.media-amazon.com/images/I/61Jbi2bMreL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-ThinkBook-21MX002VTR-FreeDOS-Bilgisayar/dp/B0DJ18TN4X/ref=sr_1_297?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-297
Dell Vostro 3530 N3404PVNB3530U i5-1334U 16GB 512SSD 15.6 FHD FreeDOS Dizüstü Bilgisayar,41.99900 TL,https://m.media-amazon.com/images/I/71LnExW-AWL._AC_UL320_.jpg,https://www.amazon.com.tr/Dell-N3404PVNB3530U-i5-1334U-FreeDOS-Bilgisayar/dp/B0DL3341BR/ref=sr_1_298?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-298
"ASUS Zenbook 14 UM3406HA-QD098 AMD Ryzen 7 8840HS 16GB 1TB SSD 14"" FHD (1920 x 1200) OLED Freedos Taşınabilir Dizüstü Bilgisayar",,https://m.media-amazon.com/images/I/51pKf2vePpL._AC_UL320_.jpg,https://www.amazon.com.tr/ASUS-Zenbook-UM3406HA-QD098-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B0DJTCZ3HL/ref=sr_1_299?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-299
"Monster Abra A7 V15.1.2 Intel Core i7 12700H 32 GB RAM 1 TB SSD 6 GB RTX 3050 FreeDOS 17,3"" FHD 144 Hz Oyun Bilgisayarı",,https://m.media-amazon.com/images/I/61IhJi0-dbL._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Abra-A7-V15-1-2-Bilgisayar%C4%B1/dp/B0D2LKXJ51/ref=sr_1_300?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-300
"Acer Nitro V 15 Intel Core i5 13420H 32GB DDR5 RAM 512GB M.2 SSD RTX 4050-6GB FreeDos 15.6"" FHD IPS",15.49900 TL,https://m.media-amazon.com/images/I/61-15P5d73L._AC_UL320_.jpg,https://www.amazon.com.tr/Nitro-Intel-13420H-4050-6GB-FreeDos/dp/B0DJVWDGDR/ref=sr_1_301?dib=eyJ2IjoiMSJ9.Ab3NlB8EfKcm-pyy_AzjFgTgALilSSLmXZVbczigCMEoqxF_E4j_yuy4zhcl7oeY5W13iJZn31_U5cCPgdpHLBXeP_kEa4ex4XRt7Xs-zZPOFGYEUlvAhQ9qaA3e9v-gkV-nRJwbrXkuPg4Caisr0npLvEoHapkyNmk048VIMcEaEK2ilaZy6mjItWb5j28Cg2cPpL7Q_K9_9Jk183h6AIfezbT2b41LEx7rGYcljgBtjo4vwMeRgRG9huO5Yb5pChT4a4U67Qy_3DeOAXA6ktzxMdrDCC1WRHpJIoXEozPCgYe2EaVneFVJGPGIRuEEnPiaWK_FZMmWsP1or25fqNp_Ov92-6FcUx75o8a0Isk.sM9GSRql-XQR6EiUZsgYoIckdvE9SSJcrKnccdq3idg&dib_tag=se&qid=1738968161&s=computers&sr=1-301
